"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
64,3964,13:20.35,Ed MORAN,27 MAY 1981,USA,6,"Walnut, CA (USA)",13 APR 2007,1136
65,3964,13:20.35,Gabriel Gerald GEAY,10 SEP 1996,TAN,3f1,"Palo Alto, CA (USA)",05 MAY 2017,1136
66,3967,13:20.36,Wilson WAIGWA,15 FEB 1949,KEN,1,Bruxelles (BEL),22 AUG 1980,1136
67,3967,13:20.36,Eamonn COGHLAN,21 NOV 1952,IRL,1,London (GBR),08 AUG 1981,1136
68,3967,13:20.36,Isaac Kiprono SONGOK,25 APR 1984,KEN,1h1,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,1136
69,3970,13:20.37,Benson KIPLANGAT,17 JUN 2003,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1136
70,3971,13:20.38,Henry RONO,12 FEB 1952,KEN,2,Oslo (NOR),05 JUL 1979,1136
71,3971,13:20.38,Markos GENETI,07 JUN 1984,ETH,12,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1136
72,3971,13:20.38,Getaneh MOLLA,10 JAN 1994,ETH,8,"Olympiastadion, Stockholm (SWE)",16 JUN 2016,1136
73,3974,13:20.39,Todd WILLIAMS,07 MAR 1969,USA,1,"Knoxville, TN (USA)",10 APR 1997,1136
74,3974,13:20.39,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,12,Bruxelles (BEL),25 AUG 2000,1136
75,3974,13:20.39,Kemoy CAMPBELL,14 JAN 1991,JAM,7f1,"Palo Alto, CA (USA)",02 MAY 2015,1136
76,3974,13:20.39,Ambrose BORE,08 AUG 1995,KEN,2f1,Nijmegen (NED),18 MAY 2016,1136
77,3974,13:20.39,Vincent Kibet YEGON,05 DEC 2000,KEN,2f1,"Athletic Track, Abashiri (JPN)",15 JUL 2020,1136
78,3974,13:20.39,Andrew BUTCHART,14 OCT 1991,GBR,2f1,"Irvine, CA (USA)",15 MAY 2021,1136
79,3974,13:20.39,Emil DANIELSSON,05 SEP 1997,SWE,3f1,"Olympiastadion, Stockholm (SWE)",18 MAY 2023,1136
80,3981,13:20.40,El Hassan LAHSSINI,01 JAN 1975,MAR,12,"Olympiastadion, Berlin (GER)",07 SEP 1999,1136
81,3981,13:20.40,Khalid EL AMRI,20 MAR 1977,MAR,8,"Crystal Palace, London (GBR)",22 JUL 2005,1136
82,3981,13:20.4h,Joseph EBUYA,20 JUN 1987,KEN,2,Nairobi (KEN),28 JUL 2007,1136
83,3981,13:20.40,Jesús ESPAÑA,21 AUG 1978,ESP,5h1,"Olympiastadion, Berlin (GER)",20 AUG 2009,1136
84,3981,13:20.40,Amos Kipkemboi BETT,03 AUG 2000,KEN,3f20,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 JUN 2022,1136
85,3986,13:20.42,Dieter BAUMANN,09 FEB 1965,GER,11,Paris-St-Denis (FRA),01 JUN 1995,1136
86,3987,13:20.43,Toshinari TAKAOKA,24 SEP 1970,JPN,5,Stockholm (SWE),02 JUL 1992,1136
87,3987,13:20.43,Charles Waweru KAMATHI,18 MAY 1978,KEN,11,Paris (FRA),04 JUL 2003,1136
88,3987,13:20.43,Joshua MCDOUGAL,01 JUN 1985,USA,7,"Walnut, CA (USA)",13 APR 2007,1136
89,3987,13:20.43,Dejeni REGASSA,18 APR 1989,BRN,1f1,Ninove (BEL),21 JUL 2012,1136
90,3991,13:20.44,John HALVORSEN,17 AUG 1966,NOR,3,"Crystal Palace, London (GBR)",14 JUL 1989,1136
91,3991,13:20.44,Alberto GARCÍA,22 FEB 1971,ESP,1,Rovereto (ITA),20 AUG 1997,1136
92,3993,13:20.45,Dejen GEBREMESKEL,24 NOV 1989,ETH,4,"Crystal Palace, London (GBR)",24 JUL 2009,1136
93,3993,13:20.45,Moses KIBET,23 MAR 1991,UGA,5f1,Nijmegen (NED),25 MAY 2011,1136
94,3993,13:20.45,Telahun Haile BEKELE,13 MAY 1999,ETH,2h2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1136
95,3996,13:20.46,Dieter BAUMANN,09 FEB 1965,GER,11,Zürich (SUI),14 AUG 1996,1136
96,3996,13:20.46,Khalid BOULAMI,07 AUG 1969,MAR,4,Nürnberg (GER),13 JUN 1997,1136
97,3996,13:20.46,Domingos CASTRO,22 NOV 1963,POR,12,Zürich (SUI),13 AUG 1997,1136
98,3996,13:20.46,Juan Carlos DE LA OSSA,25 NOV 1976,ESP,3,Barakaldo (ESP),05 JUL 2003,1136
99,3996,13:20.46,Essa Ismail RASHED,14 DEC 1986,QAT,2,"AC Gianni Brera, Milano (ITA)",01 JUN 2005,1136
0,3996,13:20.46,Alemayehu BEZABEH,22 SEP 1986,ETH,9,Huelva (ESP),13 JUN 2008,1136
1,3996,13:20.46,Ryan HILL,31 JAN 1990,USA,9,"Letzigrund, Zürich (SUI)",01 SEP 2016,1136
2,3996,13:20.46,Patrick TIERNAN,11 SEP 1994,AUS,2f1,"Griswold Stadium, Portland, OR (USA)",03 JUN 2021,1136
3,4004,13:20.47,Brendan FOSTER,12 JAN 1948,GBR,2,Stockholm (SWE),08 JUL 1980,1136
4,4004,13:20.47,Brahim BOUTAYEB,15 AUG 1967,MAR,6,Stockholm (SWE),02 JUL 1990,1136
5,4006,13:20.48,Rod DIXON,13 JUL 1950,NZL,2h3,"Olympic Stadium, Montréal (CAN)",28 JUL 1976,1136
6,4006,13:20.48,Sydney MAREE,09 SEP 1956,USA,1,"Eugene, OR (USA)",01 JUN 1985,1136
7,4006,13:20.48,Dionisio CASTRO,22 NOV 1963,POR,3,Sevilla (ESP),30 MAY 1991,1136
8,4006,13:20.48,Alberto GARCÍA,22 FEB 1971,ESP,5,Barcelona (ESP),19 JUL 2008,1136
9,4006,13:20.48,Edwin KURGAT,,KEN,3,"Hayward Field, Eugene, OR (USA)",23 APR 2021,1136
10,4011,13:20.49,Harald NORPOTH,22 AUG 1942,FRG,1,München (GER),12 JUL 1973,1136
11,4011,13:20.49,Joe FALCON,23 JUN 1966,USA,1,"Eugene, OR (USA)",01 JUN 1990,1136
12,4013,13:20.50,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,12,Stockholm (SWE),05 AUG 2003,1136
13,4013,13:20.50,Ibrahim HASSAN,01 JAN 1997,DJI,5f1,Heusden-Zolder (BEL),20 JUL 2019,1136
14,4015,13:20.51,David MOORCROFT,10 APR 1953,GBR,1,Lausanne (SUI),14 JUL 1981,1136
15,4015,13:20.51,Daniel KOMEN,17 MAY 1976,KEN,1,Melbourne (AUS),23 FEB 1995,1136
16,4015,13:20.51,Stephen RERIMOI,22 DEC 1973,KEN,2,Rovereto (ITA),01 SEP 1999,1136
17,4015,13:20.51,Mark Kosgei KIPTOO,21 JUN 1976,KEN,5,"Alexander Stadium, Birmingham (GBR)",30 JUN 2013,1136
18,4015,13:20.51,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Turku (FIN),29 JUN 2016,1136
19,4015,13:20.51,Edward Zakayo PINGUA,25 NOV 2001,KEN,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1136
20,4021,13:20.52,El Hassan LAHSSINI,01 JAN 1975,MAR,7,"Olympic Stadium, Athina (GRE)",10 AUG 1997,1136
21,4021,13:20.52,Filip INGEBRIGTSEN,20 APR 1993,NOR,3h2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1136
22,4021,13:20.52,Michael KIBET,03 SEP 1999,KEN,3,"International Stadium, Gateshead (GBR)",23 MAY 2021,1136
23,4024,13:20.53,Ben TRUE,29 DEC 1985,USA,2f1,Ninove (BEL),21 JUL 2012,1135
24,4024,13:20.53,Mahiedine MEKHISSI,15 MAR 1985,FRA,5,"Palo Alto, CA (USA)",03 MAY 2018,1135
25,4026,13:20.54,Knut KVALHEIM,14 JUN 1950,NOR,1,Helsinki (FIN),26 JUN 1974,1135
26,4026,13:20.54,Alberto GARCÍA,22 FEB 1971,ESP,14,Zürich (SUI),16 AUG 2002,1135
27,4026,13:20.54,Geoffrey KIRUI,16 FEB 1993,KEN,8,"FBK Stadium, Hengelo (NED)",29 MAY 2011,1135
28,4026,13:20.54,Hillary MOSOP,16 DEC 1999,KEN,12f2,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2022,1135
29,4030,13:20.55,Justus SOGET,22 OCT 1999,KEN,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1135
30,4031,13:20.56,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Montebelluna (ITA),07 JUL 1996,1135
31,4031,13:20.56,Enrique MOLINA,25 FEB 1968,ESP,6,St-Denis (FRA),02 JUN 1997,1135
32,4031,13:20.56,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Shizuoka (JPN),03 MAY 1998,1135
33,4031,13:20.56,Dieter BAUMANN,09 FEB 1965,GER,1,Berlin (GER),04 JUL 1998,1135
34,4035,13:20.57,Eamonn COGHLAN,21 NOV 1952,IRL,1,Koblenz (GER),13 AUG 1987,1135
35,4035,13:20.57,Kenenisa BEKELE,13 JUN 1982,ETH,3,Rieti (ITA),03 SEP 2000,1135
36,4035,13:20.57,Jorge TORRES,22 AUG 1980,USA,3,"Palo Alto, CA (USA)",29 MAY 2005,1135
37,4035,13:20.57,Matt TEGENKAMP,19 JAN 1982,USA,1,"Eugene, OR (USA)",26 JUN 2009,1135
38,4035,13:20.57,Alex KIBET,10 NOV 1990,KEN,4f1,Nijmegen (NED),12 JUN 2013,1135
39,4035,13:20.57,Stanley Waithaka MBURU,09 APR 2000,KEN,2,"Ratinan Stadion, Tampere (FIN)",14 JUL 2018,1135
40,4041,13:20.58,Mathias NTAWULIKURA,14 JUL 1964,RWA,6,Rieti (ITA),06 SEP 1992,1135
41,4041,13:20.58,John Yuda MSURI,09 JUN 1979,TAN,6,Heusden-Zolder (BEL),20 JUL 2002,1135
42,4041,13:20.58,Stewart MCSWEYN,01 JUN 1995,AUS,4h2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1135
43,4044,13:20.59,Aloys NIZIGAMA,18 JUN 1966,BDI,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1135
44,4044,13:20.59,Aissa BÉLAOUT,12 AUG 1968,ALG,10,Paris (FRA),28 JUN 1996,1135
45,4044,13:20.59,Jaouad GHARIB,22 MAY 1972,MAR,2,Lisboa (POR),15 JUN 2002,1135
46,4044,13:20.59,Patrick DEVER,05 SEP 1996,GBR,9f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1135
47,4048,13:20.6h,John NGENO,11 APR 1953,KEN,1,Montréal (CAN),10 JUL 1976,1135
48,4048,13:20.60,Knut KVALHEIM,14 JUN 1950,NOR,3h3,"Olympic Stadium, Montréal (CAN)",28 JUL 1976,1135
49,4048,13:20.6h,Nick ROSE,30 DEC 1951,GBR,1,Cwmbran (GBR),12 JUN 1977,1135
50,4048,13:20.6h,Miruts YIFTER,15 MAY 1944,ETH,1,Gateshead (GBR),30 JUL 1977,1135
51,4048,13:20.6h,António LEITÃO,22 JUL 1960,POR,3,Lisboa (POR),10 JUN 1982,1135
52,4048,13:20.60,Henry RONO,12 FEB 1952,KEN,6,Lausanne (SUI),14 JUL 1982,1135
53,4054,13:20.61,Fernando MAMEDE,01 NOV 1951,POR,1,Zürich (SUI),22 AUG 1984,1135
54,4054,13:20.61,Dominic KIRUI,12 APR 1967,KEN,8,Hechtel (BEL),19 JUL 1997,1135
55,4054,13:20.61,Khoudir AGGOUNE,05 JAN 1981,ALG,11,Heusden-Zolder (BEL),31 JUL 2004,1135
56,4054,13:20.61,Bashir ABDI,10 FEB 1989,BEL,4,"Los Angeles, CA (USA)",15 MAY 2014,1135
57,4058,13:20.62,José REGALO,22 NOV 1963,POR,1,Paris-St-Denis (FRA),07 JUN 1988,1135
58,4058,13:20.62,William SIGEI,11 OCT 1969,KEN,10,Stockholm (SWE),10 JUL 1995,1135
59,4058,13:20.62,Hillary KIPKOECH,20 DEC 1998,KEN,3f1,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1135
60,4061,13:20.63,Sydney MAREE,09 SEP 1956,RSA,1,"Champaign, IL (USA)",02 JUN 1979,1135
61,4061,13:20.63,David Kiprotich BETT,18 OCT 1992,KEN,3,Rio de Janeiro (BRA),23 MAY 2010,1135
62,4063,13:20.64,Paul BITOK,26 JUN 1970,KEN,12,Zürich (SUI),14 AUG 1996,1135
63,4063,13:20.64,Chris SOLINSKY,05 DEC 1984,USA,6h1,"Olympiastadion, Berlin (GER)",20 AUG 2009,1135
64,4065,13:20.65,David KIMANI,20 FEB 1977,KEN,2,"Walnut, CA (USA)",19 APR 2002,1135
65,4065,13:20.65,Tadese WORKU,20 JAN 2002,ETH,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1135
66,4067,13:20.66,Khalid BOULAMI,07 AUG 1969,MAR,2,"New York, NY (USA)",22 JUL 1998,1135
67,4067,13:20.66,Driss EL HIMER,04 APR 1974,FRA,6,Bruxelles (BEL),28 AUG 1998,1135
68,4067,13:20.66,Tariku BEKELE,28 FEB 1987,ETH,2h1,"Olympiastadion, Helsinki (FIN)",11 AUG 2005,1135
69,4067,13:20.66,Emmanuel BOR,14 APR 1988,USA,13,"Olympic Stadium, London (GBR)",21 JUL 2018,1135
70,4071,13:20.67,Doug PADILLA,04 OCT 1956,USA,2,"Eugene, OR (USA)",01 JUN 1985,1135
71,4071,13:20.67,Abel ANTÓN,24 OCT 1962,ESP,6,Oslo (NOR),02 JUL 1988,1135
72,4071,13:20.67,Aloys NIZIGAMA,18 JUN 1966,BDI,4,Osaka (JPN),10 MAY 1997,1135
73,4071,13:20.67,Edwin KIPKORIR,03 SEP 1989,KEN,1,Beograd (SRB),29 MAY 2009,1135
74,4071,13:20.67,Mohammed AHMED,05 JAN 1991,CAN,11,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1135
75,4071,13:20.67,Benjamin FLANAGAN,11 JAN 1995,CAN,1,"Bishop Feehan HS, Boston, MA (USA)",29 MAY 2021,1135
76,4077,13:20.68,Cameron LEVINS,28 MAR 1989,CAN,1f1,"Portland, OR (USA)",14 JUN 2015,1135
77,4078,13:20.69,Markus RYFFEL,05 FEB 1955,SUI,5,Stockholm (SWE),04 JUL 1978,1135
78,4078,13:20.69,Galen RUPP,08 MAY 1986,USA,1f1,"Portland, OR (USA)",12 JUN 2016,1135
79,4080,13:20.70,Abderrahim GOUMRI,21 MAY 1976,MAR,11,Oslo (NOR),30 JUN 1999,1135
80,4080,13:20.70,Elroy GELANT,25 AUG 1986,RSA,1,Cape Town (RSA),22 MAR 2016,1135
81,4080,13:20.70,Jonathan Muia NDIKU,18 SEP 1991,KEN,1f3,Osaka (JPN),23 SEP 2018,1135
82,4083,13:20.71,Samir MOUSSAOUI,15 MAY 1975,ALG,10,Heusden-Zolder (BEL),14 JUL 2001,1135
83,4083,13:20.71,Richard LIMO,18 NOV 1980,KEN,13,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1135
84,4083,13:20.71,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,14,Oslo (NOR),29 JUL 2005,1135
85,4083,13:20.71,Matthew RAMSDEN,23 JUL 1997,AUS,2,"WA Sports Centre, Perth (AUS)",11 MAY 2021,1135
86,4087,13:20.72,Filbert BAYI,23 JUN 1953,TAN,2,Den Haag (NED),25 JUN 1977,1135
87,4087,13:20.72,Larbi ZEROUAL,10 JAN 1971,FRA,12,Paris-St-Denis (FRA),01 JUN 1995,1135
88,4087,13:20.72,Boaz CHEBOIYWO,02 AUG 1978,KEN,14,Heusden-Zolder (BEL),28 JUL 2007,1135
89,4087,13:20.72,Sam MCENTEE,03 FEB 1992,AUS,4f1,"Palo Alto, CA (USA)",01 MAY 2016,1135
90,4091,13:20.73,Are NAKKIM,13 FEB 1964,NOR,7,Stockholm (SWE),02 JUL 1990,1135
91,4091,13:20.73,Khalid BOULAMI,07 AUG 1969,MAR,2,Tokyo (JPN),15 SEP 1995,1135
92,4091,13:20.73,Halez TAGUELMINT,29 MAR 1973,FRA,6,St-Denis (FRA),03 JUL 1999,1135
93,4091,13:20.73,Francis KIPROP,25 DEC 1984,KEN,14,"Olympiastadion, Berlin (GER)",06 SEP 2002,1135
94,4091,13:20.73,Milion YEHWALAESHET,24 JAN 1989,ETH,2f4,Nobeoka (JPN),11 MAY 2013,1135
95,4096,13:20.74,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,2,Avilés (ESP),10 JUN 2006,1135
96,4097,13:20.75,Lars-Ove STRŘMŘ,07 MAY 1963,NOR,7,Oslo (NOR),02 JUL 1988,1135
97,4098,13:20.76,Domingos CASTRO,22 NOV 1963,POR,10,Villeneuve d'Ascq (FRA),17 JUN 1995,1135
98,4099,13:20.77,Paul Kipngetich TANUI,22 DEC 1990,KEN,4f4,Kumamoto (JPN),02 APR 2016,1135
99,4100,13:20.78,Henry RONO,12 FEB 1952,KEN,1,London (GBR),24 JUN 1978,1135
0,4100,13:20.78,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,12,Heusden-Zolder (BEL),22 JUL 2006,1135
1,4100,13:20.78,Abera KUMA,31 AUG 1990,ETH,7,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1135
2,4100,13:20.78,Galen RUPP,08 MAY 1986,USA,8h2,"National Stadium, Beijing (CHN)",26 AUG 2015,1135
3,4100,13:20.78,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,3,"Ratinan Stadion, Tampere (FIN)",14 JUL 2018,1135
4,4105,13:20.79,Driss EL HIMER,04 APR 1974,FRA,3,Strasbourg (FRA),29 JUN 2002,1135
5,4105,13:20.79,Abrar OSMAN,01 JAN 1994,ERI,7,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1135
6,4107,13:20.8h,Emiel PUTTEMANS,08 OCT 1947,BEL,1,St-Maur (FRA),23 JUL 1975,1135
7,4107,13:20.8h,Marty LIQUORI,11 SEP 1949,USA,1,"Philadelphia, PA (USA)",16 SEP 1977,1135
8,4107,13:20.8h,Miruts YIFTER,15 MAY 1944,ETH,1f1,Moskva (URS),27 JUL 1979,1135
9,4107,13:20.80,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,13,"Icahn Stadium, New York, NY (USA)",11 JUN 2011,1135
10,4107,13:20.80,Suguru OSAKO,23 MAY 1991,JPN,5f31,Yokohama (JPN),17 NOV 2013,1135
11,4107,13:20.80,Justyn KNIGHT,19 JUL 1996,CAN,6f1,"Palo Alto, CA (USA)",02 MAY 2019,1135
12,4113,13:20.81,Enn SELLIK,10 DEC 1954,URS,4h3,"Olympic Stadium, Montréal (CAN)",28 JUL 1976,1134
13,4113,13:20.81,Are NAKKIM,13 FEB 1964,NOR,4,London (GBR),20 JUL 1990,1134
14,4113,13:20.81,Million WOLDE,17 MAR 1979,ETH,8,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1134
15,4113,13:20.81,Jonathan Muia NDIKU,18 SEP 1991,KEN,2f33,Yokohama (JPN),24 OCT 2010,1134
16,4113,13:20.81,Yenew ALAMIREW,27 MAY 1990,ETH,12,"Letzigrund, Zürich (SUI)",28 AUG 2014,1134
17,4118,13:20.82,Venanzio ORTIS,29 JAN 1955,ITA,3,Zürich (SUI),16 AUG 1978,1134
18,4118,13:20.82,Dieter BAUMANN,09 FEB 1965,GER,1h3,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,1134
19,4118,13:20.82,Mark CARROLL,15 JAN 1972,IRL,1,Cork City (IRL),27 JUN 1998,1134
20,4118,13:20.82,Leshane YEGEZU,06 OCT 1985,ETH,1,Algiers (ALG),21 JUN 2007,1134
21,4118,13:20.82,Chris SOLINSKY,05 DEC 1984,USA,2,"Eugene, OR (USA)",26 JUN 2009,1134
22,4118,13:20.82,Muktar EDRIS,14 JAN 1994,ETH,1h2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1134
23,4118,13:20.82,Nicholas KIPKORIR,29 SEP 1998,KEN,5h2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1134
24,4125,13:20.83,David TUWEI,22 FEB 1979,KEN,1,Marseille (FRA),28 JUN 2000,1134
25,4126,13:20.84,Hyuga ENDO,05 AUG 1998,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",01 JUN 2023,1134
26,4127,13:20.85,Ralph KING,01 APR 1956,USA,2,Oslo (NOR),07 JUL 1982,1134
27,4127,13:20.85,Peter KOECH,18 FEB 1958,KEN,3,"Letzigrund, Zürich (SUI)",19 AUG 1987,1134
28,4127,13:20.85,Réda BENZINE,19 APR 1971,ALG,6,Nürnberg (GER),07 JUN 1996,1134
29,4127,13:20.85,Mizan MEHARI,28 DEC 1980,ETH,4,Melbourne (AUS),25 FEB 1998,1134
30,4127,13:20.85,William KALYA,04 AUG 1974,KEN,6,Stuttgart (GER),19 JUL 1998,1134
31,4127,13:20.85,Andrew BADDELEY,20 JUN 1982,GBR,1,"Olympic Park, Melbourne (AUS)",04 MAR 2010,1134
32,4127,13:20.85,Jonas GLANS,26 JAN 1991,SWE,1,"Hällåsens IP, Söderhamn (SWE)",26 JUL 2022,1134
33,4134,13:20.86,Mark NENOW,16 NOV 1957,USA,4,"Crystal Palace, London (GBR)",14 JUL 1989,1134
34,4134,13:20.86,Larbi ZEROUAL,10 JAN 1971,FRA,11,Stockholm (SWE),10 JUL 1995,1134
35,4134,13:20.86,Robert DENMARK,23 NOV 1968,GBR,13,Stockholm (SWE),07 JUL 1997,1134
36,4137,13:20.87,Tim HUTCHINGS,04 DEC 1958,GBR,7,"Letzigrund, Zürich (SUI)",13 AUG 1986,1134
37,4137,13:20.87,Mathias NTAWULIKURA,14 JUL 1964,RWA,4,Paris (FRA),03 JUL 1995,1134
38,4137,13:20.87,Aloys NIZIGAMA,18 JUN 1966,BDI,9,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1134
39,4140,13:20.88,Giuliano BATTOCLETTI,01 AUG 1975,ITA,7,Milano (ITA),09 JUN 1999,1134
40,4140,13:20.88,Benjamin MAIYO,06 OCT 1978,KEN,9,Ostrava (CZE),12 JUN 2003,1134
41,4140,13:20.88,Japhet Kipyegon KORIR,30 JUN 1993,KEN,1f1,Carquefou (FRA),01 JUN 2012,1134
42,4140,13:20.88,Patrick TIERNAN,11 SEP 1994,AUS,2,Turku (FIN),29 JUN 2016,1134
43,4140,13:20.88,Thomas RATCLIFFE,03 SEP 1997,USA,7,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1134
44,4145,13:20.89,John WALKER,12 JAN 1952,NZL,2,London (GBR),08 AUG 1981,1134
45,4145,13:20.89,Felix KIBORE,18 FEB 1988,QAT,1,Ninove (BEL),11 AUG 2007,1134
46,4145,13:20.89,Tsegay TUEMAY,20 DEC 1995,ERI,5f1,Nijmegen (NED),12 JUN 2013,1134
47,4145,13:20.89,Richard YATOR,04 JUN 1998,KEN,7f3,Nobeoka (JPN),05 MAY 2018,1134
48,4145,13:20.89,Gemechu DIDA,12 SEP 1999,ETH,10,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1134
49,4150,13:20.91,Miruts YIFTER,15 MAY 1944,ETH,1,"Lenin Stadium, Moskva (URS)",01 AUG 1980,1134
50,4150,13:20.91,Yobes ONDIEKI,21 FEB 1961,KEN,2,Sevilla (ESP),01 JUN 1988,1134
51,4150,13:20.91,Alejandro GOMEZ,11 APR 1967,ESP,5,Oslo (NOR),01 JUL 1989,1134
52,4150,13:20.91,John NUTTALL,11 JAN 1967,GBR,12,Stockholm (SWE),10 JUL 1995,1134
53,4150,13:20.91,Enock MITEI,26 NOV 1980,KEN,7,Heusden-Zolder (BEL),02 AUG 2003,1134
54,4155,13:20.92,Gary STAINES,03 JUL 1963,GBR,5,"Crystal Palace, London (GBR)",14 JUL 1989,1134
55,4155,13:20.92,Paul Malakwen KOSGEI,22 APR 1978,KEN,2,Tivoli (ITA),07 SEP 2002,1134
56,4155,13:20.92,Abraham KIPLIMO,14 APR 1989,UGA,5,Nijmegen (NED),26 MAY 2010,1134
57,4158,13:20.93,Thomas WESSINGHAGE,22 FEB 1952,FRG,1,Zürich (SUI),13 AUG 1980,1134
58,4158,13:20.93,Francesco PANETTA,10 JAN 1963,ITA,8,Oslo (NOR),27 JUL 1985,1134
59,4158,13:20.93,Abel ANTÓN,24 OCT 1962,ESP,2,Hechtel (BEL),06 JUL 1996,1134
60,4158,13:20.93,Saïd BÉRIOUI,03 JAN 1975,MAR,11,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1134
61,4158,13:20.93,Kiplimo MUNERIA,28 AUG 1983,KEN,8,Villeneuve d'Ascq (FRA),26 JUN 2004,1134
62,4158,13:20.93,Ernest KIMELI,27 APR 1986,KEN,12,Heusden-Zolder (BEL),31 JUL 2004,1134
63,4158,13:20.93,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Lugano (SUI),15 JUN 2007,1134
64,4158,13:20.93,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,6,Shanghai (CHN),20 SEP 2008,1134
65,4166,13:20.94,Eamonn MARTIN,09 OCT 1958,GBR,5,Oslo (NOR),28 JUN 1983,1134
66,4166,13:20.94,Driss EL HIMER,04 APR 1974,FRA,2,Hechtel (BEL),07 AUG 1999,1134
67,4166,13:20.94,Bado WORKU MERDESSA,22 JUL 1988,ETH,1,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1134
68,4166,13:20.94,Bilisuma Shugi GELASSA,19 JUL 1989,BRN,10f1,Heusden-Zolder (BEL),07 JUL 2012,1134
69,4170,13:20.95,Tim HUTCHINGS,04 DEC 1958,GBR,2,London (GBR),28 JUL 1989,1134
70,4170,13:20.95,Mark CARROLL,15 JAN 1972,IRL,17,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1134
71,4172,13:20.96,Matt CENTROWITZ,28 JAN 1955,USA,1,"Philadelphia, PA (USA)",30 JUN 1979,1134
72,4172,13:20.96,Ky ROBINSON,27 FEB 2002,AUS,10,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1134
73,4174,13:20.97,Pierre DÉLÈZE,25 AUG 1958,SUI,4,Bruxelles (BEL),05 SEP 1986,1134
74,4175,13:20.98,John TREACY,04 JUN 1957,IRL,4,"Letzigrund, Zürich (SUI)",19 AUG 1987,1134
75,4175,13:20.98,Soufiyan BOUQANTAR,30 AUG 1993,MAR,10,Rabat (MAR),09 JUN 2013,1134
76,4177,13:20.99,Eamonn COGHLAN,21 NOV 1952,IRL,1,Dublin (IRL),27 AUG 1980,1134
77,4177,13:20.99,Joseph KOSGEI,25 AUG 1974,KEN,2,Naimette-Xhovémont (BEL),02 SEP 2003,1134
78,4177,13:20.99,Andrew BADDELEY,20 JUN 1982,GBR,2,Melbourne (AUS),05 MAR 2009,1134
79,4177,13:20.99,Rabah ABOUD,01 JAN 1981,ALG,11f1,Heusden-Zolder (BEL),07 JUL 2012,1134
80,4177,13:20.99,Isaac KIMELI,09 MAR 1994,BEL,6h2,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1134
81,4182,13:21.00,Ondoro OSORO,03 DEC 1967,KEN,4,Sevilla (ESP),30 MAY 1991,1134
82,4182,13:21.00,Assefa MEZGEBU,19 JUN 1978,ETH,10,"Olympiastadion, Berlin (GER)",26 AUG 1997,1134
83,4182,13:21.00,Mohammed AHMED,05 JAN 1991,CAN,6h2,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1134
84,4185,13:21.01,Habte JIFAR,29 JAN 1976,ETH,1,Arnhem (NED),10 JUL 1999,1134
