"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
83,2269,1:21:52,Jakub JELONEK,07 JUL 1985,POL,19.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1151
84,2269,1:21:52,Damian BLOCKI,28 APR 1989,POL,10.0,La Coruña (ESP),03 JUN 2017,1151
85,2269,1:21:52,Wei YU,11 SEP 1987,CHN,11.0,La Coruña (ESP),03 JUN 2017,1151
86,2269,1:21:52,Federico TONTODONATI,30 OCT 1989,ITA,2.0,Roma (ITA),04 MAR 2018,1151
87,2269,1:21:52,Hyunsub KIM,31 MAY 1985,KOR,3.0,Nomi (JPN),18 MAR 2018,1151
88,2269,1:21:52,Kevin CAMPION,23 MAY 1988,FRA,9.0,"Olympiastadion, Berlin (GER)",11 AUG 2018,1151
89,2269,1:21:52,Matteo GIUPPONI,08 OCT 1988,ITA,7.0,Poděbrady (CZE),06 APR 2019,1151
90,2269,1:21:52,Hongliang ZHANG,16 JAN 1999,CHN,4.0,Taicang (CHN),08 MAY 2021,1151
91,2269,1:21:52,Matteo GIUPPONI,08 OCT 1988,ITA,12.0,Poděbrady (CZE),16 MAY 2021,1151
92,2269,1:21:52,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1.0,Cheboksary (RUS),29 MAY 2021,1151
93,2269,1:21:52,Kiril GRUDKIN,12 OCT 2002,RUS,1.0,Sochi (RUS),31 JAN 2022,1151
94,2269,1:21:52,Andres Eduardo OLIVAS NÚÑEZ,27 MAY 1998,MEX,1.0,"Santee, CA (USA)",15 JAN 2023,1151
95,2269,1:21:52,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,15.0,La Coruña (ESP),03 JUN 2023,1151
96,2297,1:21:53,Viktor MOSTOVIK,07 JAN 1963,URS,4.0,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1150
97,2297,1:21:53,Roman MRÁZEK,21 JAN 1962,TCH,1.0,Trnava (SVK),08 MAY 1988,1150
98,2297,1:21:53,Daniel PLAZA,03 JUL 1966,ESP,12.0,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1150
99,2297,1:21:53,Pavol BLAŽEK,09 JUL 1958,TCH,8.0,L'Hospitalet (ESP),27 MAY 1989,1150
0,2297,1:21:53,Gyula DUDÁS,20 AUG 1966,HUN,2.0,Ózd (HUN),10 MAY 1992,1150
1,2297,1:21:53,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,2.0,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1150
2,2297,1:21:53,Andreas ERM,12 MAR 1976,GER,4.0,"Népstadion, Budapest (HUN)",18 AUG 1998,1150
3,2297,1:21:53,José David DOMÍNGUEZ,29 JUL 1980,ESP,7.0,Cheboksary (RUS),18 MAY 2003,1150
4,2297,1:21:53,Jorge Ignacio SILVA,19 APR 1979,ESP,9.0,La Coruña (ESP),07 JUN 2003,1150
5,2297,1:21:53,Shucai XING,04 AUG 1984,CHN,6.0,Guangzhou (CHN),20 MAR 2004,1150
6,2297,1:21:53,Vladimir ANDREYEV,07 SEP 1966,RUS,7.0,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1150
7,2297,1:21:53,Andriy KOVENKO,25 NOV 1973,UKR,2.0,Yevpatoriya (UKR),05 MAR 2005,1150
8,2297,1:21:53,Juan Manuel MOLINA,15 MAR 1979,ESP,4.0,Tijuana (MEX),19 MAR 2005,1150
9,2297,1:21:53,Eder SÁNCHEZ,21 MAY 1986,MEX,15.0,"National Stadium, Beijing (CHN)",16 AUG 2008,1150
10,2297,1:21:53,Erik TYSSE,04 DEC 1980,NOR,2.0,Sesto San Giovanni (ITA),01 MAY 2009,1150
11,2297,1:21:53,Wei YU,11 SEP 1987,CHN,3.0,Huangshan (CHN),14 MAR 2010,1150
12,2297,1:21:53,Luis Fernando LÓPEZ,03 JUN 1979,COL,8.0,Dublin (IRL),26 JUN 2011,1150
13,2297,1:21:53,Sérgio VIEIRA,20 FEB 1976,POR,2.0,Rio Maior (POR),06 APR 2013,1150
14,2297,1:21:53,Tom BOSWORTH,17 JAN 1990,GBR,2.0,Lugano (SUI),19 MAR 2017,1150
15,2297,1:21:53,Sunil KRISHAN,28 NOV 1997,IND,4.0,New Delhi (IND),18 FEB 2018,1150
16,2297,1:21:53,Aliaksandr LIAKHOVICH,04 JUL 1989,BLR,1.0,Gomel (BLR),04 APR 2018,1150
17,2297,1:21:53,Toshikazu YAMANISHI,15 FEB 1996,JPN,4.0,Taicang (CHN),06 MAY 2018,1150
18,2297,1:21:53,Brian Daniel PINTADO,29 JUL 1995,ECU,1.0,Macas (ECU),15 FEB 2020,1150
19,2297,1:21:53,Hiroto JUSHO,11 JAN 2000,JPN,8.0,Kobe (JPN),21 FEB 2021,1150
20,2297,1:21:53,Manuel Esteban SOTO,28 JAN 1994,COL,8.0,Dudince (SVK),20 MAR 2021,1150
21,2297,1:21:53,José Eduardo ORTIZ,08 MAR 2000,GUA,18.0,La Coruña (ESP),05 JUN 2021,1150
22,2323,1:21:54,Pavol BLAŽEK,09 JUL 1958,TCH,6.0,"Olympiastadion, Helsinki (FIN)",07 AUG 1983,1150
23,2323,1:21:54,Dmitriy YESIPCHUK,17 NOV 1974,RUS,9.0,Mézidon-Canon (FRA),01 MAY 1999,1150
24,2323,1:21:54,Dashan LIU,10 MAY 1980,CHN,10.0,Yangzhou (CHN),12 APR 2003,1150
25,2323,1:21:54,Yuki YAMAZAKI,16 JAN 1984,JPN,2.0,Manila (PHI),20 SEP 2003,1150
26,2323,1:21:54,Yucheng HAN,16 DEC 1978,CHN,3.0,Qingdao (CHN),27 SEP 2003,1150
27,2323,1:21:54,Sergey LYSTOV,14 NOV 1982,RUS,3.0,"Adler, Sochi (RUS)",08 FEB 2004,1150
28,2323,1:21:54,Siarhei CHARNOU,05 FEB 1979,BLR,,"Adler, Sochi (RUS)",19 FEB 2006,1150
29,2323,1:21:54,Chengliang ZHAO,01 JUN 1984,CHN,3.0,Baoji (CHN),20 MAR 2009,1150
30,2323,1:21:54,Jianbo LI,14 NOV 1986,CHN,11.0,"Olympiastadion, Berlin (GER)",15 AUG 2009,1150
31,2323,1:21:54,Matej TÓTH,10 FEB 1983,SVK,1.0,Poděbrady (CZE),21 APR 2012,1150
32,2323,1:21:54,Chenggang SUN,11 MAR 1991,CHN,3.0,Huangshan (CHN),27 FEB 2014,1150
33,2323,1:21:54,Perseus KARLSTRÖM,02 MAY 1990,SWE,8.0,Poděbrady (CZE),12 APR 2014,1150
34,2323,1:21:54,Evan DUNFEE,28 SEP 1990,CAN,4.0,Arica (CHI),09 MAY 2015,1150
35,2323,1:21:54,Erwin GONZÁLEZ,07 FEB 1994,MEX,7.0,Dudince (SVK),19 MAR 2016,1150
36,2323,1:21:54,Quentin REW,16 JUL 1984,NZL,26.0,Roma (ITA),07 MAY 2016,1150
37,2323,1:21:54,Yuta KOGA,15 JUL 1999,JPN,3.0,Takahata (JPN),28 OCT 2018,1150
38,2323,1:21:54,Callum WILKINSON,14 MAR 1997,GBR,9.0,Alytus (LTU),19 MAY 2019,1150
39,2323,1:21:54,Stefano CHIESA,25 MAY 1996,ITA,1.0,Chiasso (SUI),01 SEP 2019,1150
40,2323,1:21:54,Haruki MANJU,10 APR 2001,JPN,6.0,Kobe (JPN),20 FEB 2022,1150
41,2323,1:21:54,Brian Daniel PINTADO,29 JUL 1995,ECU,1.0,Rio Maior (POR),07 MAY 2022,1150
42,2323,1:21:54,Eider ARÉVALO,09 MAR 1993,COL,,"Circuito Urbano, Buarcos (POR)",12 MAR 2023,1150
43,2323,1:21:54,Ning LU,12 FEB 1999,CHN,6.0,Taicang (CHN),08 APR 2023,1150
44,2323,1:21:54,Nils BREMBACH,23 FEB 1993,GER,8.0,Poděbrady (CZE),21 MAY 2023,1150
45,2346,1:21:55,Sándor URBANIK,15 DEC 1964,HUN,5.0,Livorno (ITA),12 JUN 1994,1150
46,2346,1:21:55,Denis LANGLOIS,10 OCT 1968,FRA,5.0,La Coruña (ESP),20 APR 1996,1150
47,2346,1:21:55,João VIEIRA,20 FEB 1976,POR,12.0,München (GER),06 AUG 2002,1150
48,2346,1:21:55,Jianbo LI,14 NOV 1986,CHN,8.0,Nanjing (CHN),19 OCT 2005,1150
49,2346,1:21:55,Ilya MARKOV,19 JUN 1972,RUS,12.0,Shenzhen (CHN),24 MAR 2007,1150
50,2346,1:21:55,Koichiro MORIOKA,02 APR 1985,JPN,1.0,Nomi (JPN),16 MAR 2008,1150
51,2346,1:21:55,Dawid TOMALA,27 AUG 1989,POL,19.0,"Olympic Stadium, London (GBR)",04 AUG 2012,1150
52,2346,1:21:55,Ivan LOSEV,26 JAN 1986,UKR,8.0,Lugano (SUI),17 MAR 2013,1150
53,2346,1:21:55,Zhendong WANG,11 JAN 1991,CHN,6.0,Shenyang (CHN),12 MAY 2013,1150
54,2346,1:21:55,Pavel PARSHIN,02 JAN 1994,RUS,4.0,Sochi (RUS),22 MAR 2014,1150
55,2346,1:21:55,Isamu FUJISAWA,12 OCT 1987,JPN,2.0,Takahata (JPN),26 OCT 2014,1150
56,2346,1:21:55,Inaki GOMEZ,16 JAN 1988,CAN,14.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1150
57,2346,1:21:55,Ihor HLAVAN,25 SEP 1990,UKR,12.0,La Coruña (ESP),28 MAY 2016,1150
58,2346,1:21:55,Alexandros PAPAMICHAIL,18 SEP 1988,GRE,20.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1150
59,2346,1:21:55,Jijiang HAN,20 JUL 1993,CHN,14.0,Huangshan (CHN),04 MAR 2017,1150
60,2346,1:21:55,Perseus KARLSTRÖM,02 MAY 1990,SWE,6.0,Rio Maior (POR),01 APR 2017,1150
61,2346,1:21:55,José Luis DOCTOR,14 JUN 1996,MEX,12.0,La Coruña (ESP),03 JUN 2017,1150
62,2346,1:21:55,Quentin REW,16 JUL 1984,NZL,1.0,Adelaide (AUS),11 FEB 2018,1150
63,2346,1:21:55,Eknath Sambhaji TURAMBEKAR,08 JAN 1998,IND,5.0,New Delhi (IND),18 FEB 2018,1150
64,2346,1:21:55,Christopher LINKE,24 OCT 1988,GER,1.0,Poděbrady (CZE),07 APR 2018,1150
65,2346,1:21:55,Noel CHAMA,15 SEP 1997,MEX,10.0,La Coruña (ESP),02 JUN 2018,1150
66,2346,1:21:55,Jiaxing YIN,16 MAR 1994,CHN,1.0,Xi'an (CHN),07 SEP 2018,1150
67,2346,1:21:55,Hiroto JUSHO,11 JAN 2000,JPN,16.0,Nomi (JPN),17 MAR 2019,1150
68,2346,1:21:55,Gabriel BORDIER,08 OCT 1997,FRA,1.0,Epinal (FRA),17 MAR 2019,1150
69,2346,1:21:55,Nazar KOVALENKO,09 FEB 1987,UKR,2.0,Ivano-Frankivsk (UKR),14 MAR 2020,1150
70,2346,1:21:55,Yuta KOGA,15 JUL 1999,JPN,9.0,Kobe (JPN),21 FEB 2021,1150
71,2346,1:21:55,Nazar KOVALENKO,09 FEB 1987,UKR,,Antalya (TUR),06 MAR 2021,1150
72,2346,1:21:55,Haofeng HUANG,18 APR 1998,CHN,11.0,Huangshan (CHN),20 MAR 2021,1150
73,2346,1:21:55,Jiaxu ZHANG,04 JAN 2000,CHN,9.0,Huangshan (CHN),05 MAR 2023,1150
74,2346,1:21:55,Caio BONFIM,19 MAR 1991,BRA,1.0,"Rua, Brasilia (BRA)",05 MAR 2023,1150
75,2346,1:21:55,Ryo HAMANISHI,24 APR 2000,JPN,17.0,Nomi (JPN),19 MAR 2023,1150
76,2377,1:21:56,Lingtang BO,12 AUG 1970,CHN,2.0,Hiroshima (JPN),10 OCT 1994,1149
77,2377,1:21:56,Thierry TOUTAIN,14 FEB 1962,FRA,10.0,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1149
78,2377,1:21:56,Siarhei CHARNOU,05 FEB 1979,BLR,1.0,Minsk (BLR),02 JUN 2004,1149
79,2377,1:21:56,André HÖHNE,10 MAR 1978,GER,8.0,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1149
80,2377,1:21:56,João VIEIRA,20 FEB 1976,POR,4.0,La Coruña (ESP),04 JUN 2005,1149
81,2377,1:21:56,Sergey SERGACHEV,10 JUL 1987,RUS,4.0,Saransk (RUS),29 SEP 2007,1149
82,2377,1:21:56,João VIEIRA,20 FEB 1976,POR,3.0,La Coruña (ESP),07 JUN 2008,1149
83,2377,1:21:56,Yafei CHU,09 MAY 1988,CHN,12.0,"Olympiastadion, Berlin (GER)",15 AUG 2009,1149
84,2377,1:21:56,José Mauricio ARTEAGA,08 AUG 1988,ECU,2.0,"Eugene, OR (USA)",01 APR 2012,1149
85,2377,1:21:56,Diego FLORES HINOJOSA,23 MAR 1987,MEX,3.0,Rio Maior (POR),06 APR 2013,1149
86,2377,1:21:56,Eder SÁNCHEZ,21 MAY 1986,MEX,15.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1149
87,2377,1:21:56,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,8.0,Dudince (SVK),19 MAR 2016,1149
88,2377,1:21:56,Federico TONTODONATI,30 OCT 1989,ITA,1.0,Cassino (ITA),20 MAR 2016,1149
89,2377,1:21:56,Alex WRIGHT,19 DEC 1990,IRL,13.0,La Coruña (ESP),28 MAY 2016,1149
90,2377,1:21:56,Yerko ARAYA,14 FEB 1986,CHI,8.0,Adelaide (AUS),19 FEB 2017,1149
91,2377,1:21:56,Anqi TONG,29 SEP 1992,CHN,15.0,Huangshan (CHN),04 MAR 2017,1149
92,2377,1:21:56,Diego GARCÍA CARRERA,19 JAN 1996,ESP,7.0,Poděbrady (CZE),21 MAY 2017,1149
93,2377,1:21:56,Noel CHAMA,15 SEP 1997,MEX,5.0,Rio Maior (POR),06 APR 2019,1149
94,2377,1:21:56,Maryan ZAKALNYTSKYY,19 AUG 1994,UKR,,Antalya (TUR),16 FEB 2020,1149
95,2377,1:21:56,Satoshi MARUO,28 NOV 1991,JPN,7.0,Kobe (JPN),20 FEB 2022,1149
96,2377,1:21:56,Danila MARTYNOV,01 MAY 2004,RUS,3.0,"Slava Metreveli Stadium, Sochi (RUS)",13 FEB 2023,1149
97,2377,1:21:56,Will THOMPSON,18 NOV 2002,AUS,18.0,Nomi (JPN),19 MAR 2023,1149
98,2377,1:21:56,Tiancai CHEN,15 JAN 2001,CHN,13.0,Taicang (CHN),08 APR 2023,1149
99,2400,1:21:57,Maurizio DAMILANO,06 APR 1957,ITA,7.0,"Olympiastadion, Helsinki (FIN)",07 AUG 1983,1149
0,2400,1:21:57,Simon BAKER,06 FEB 1958,AUS,11.0,"New York, NY (USA)",03 MAY 1987,1149
1,2400,1:21:57,Sándor URBANIK,15 DEC 1964,HUN,14.0,"National Stadium, Tokyo (JPN)",24 AUG 1991,1149
2,2400,1:21:57,Juan Manuel MOLINA,15 MAR 1979,ESP,2.0,Rio Maior (POR),05 APR 2003,1149
3,2400,1:21:57,Denis LANGLOIS,10 OCT 1968,FRA,20.0,Naumburg (GER),02 MAY 2004,1149
4,2400,1:21:57,Michał JAROSZ,30 MAR 1982,POL,3.0,Zaniemsyl (POL),23 APR 2005,1149
5,2400,1:21:57,Erik TYSSE,04 DEC 1980,NOR,1.0,Vallensbæk (DEN),14 MAY 2005,1149
6,2400,1:21:57,José Ignacio DÍAZ,22 NOV 1979,ESP,14.0,Leamington (GBR),20 MAY 2007,1149
7,2400,1:21:57,Koichiro MORIOKA,02 APR 1985,JPN,16.0,"National Stadium, Beijing (CHN)",16 AUG 2008,1149
8,2400,1:21:57,Yang WEI,26 MAR 1989,CHN,4.0,Beograd (SRB),09 JUL 2009,1149
9,2400,1:21:57,Juan Manuel MOLINA,15 MAR 1979,ESP,8.0,La Coruña (ESP),19 JUN 2010,1149
10,2400,1:21:57,Yafei CHU,09 MAY 1988,CHN,2.0,Guangzhou (CHN),21 NOV 2010,1149
11,2400,1:21:57,Dexing XU,20 AUG 1988,CHN,2.0,Xintai (CHN),11 MAR 2011,1149
12,2400,1:21:57,Ivan LOSEV,26 JAN 1986,UKR,7.0,Saransk (RUS),12 MAY 2012,1149
13,2400,1:21:57,Evan DUNFEE,28 SEP 1990,CAN,1.0,Moncton (CAN),27 JUN 2014,1149
14,2400,1:21:57,Sandeep KUMAR,01 MAY 1986,IND,3.0,Jaipur (IND),27 FEB 2016,1149
15,2400,1:21:57,Isaac PALMA,26 OCT 1990,MEX,5.0,Lugano (SUI),11 MAR 2018,1149
16,2400,1:21:57,Georgiy SHEIKO,24 AUG 1989,KAZ,4.0,Nomi (JPN),18 MAR 2018,1149
17,2400,1:21:57,Caio BONFIM,19 MAR 1991,BRA,2.0,Lima (PER),04 AUG 2019,1149
18,2400,1:21:57,José Alejandro BARRONDO,16 SEP 1996,GUA,3.0,Lima (PER),04 AUG 2019,1149
19,2400,1:21:57,Perseus KARLSTRÖM,02 MAY 1990,SWE,,Adelaide (AUS),09 FEB 2020,1149
20,2400,1:21:57,Diego GARCÍA CARRERA,19 JAN 1996,ESP,6.0,"Odori Park, Sapporo (JPN)",05 AUG 2021,1149
21,2400,1:21:57,Alberto AMEZCUA,10 MAY 1992,ESP,12.0,La Coruña (ESP),28 MAY 2022,1149
22,2400,1:21:57,Dmitriy GRAMACHKOV,09 MAY 2003,ANA,1.0,Kostroma (RUS),11 SEP 2022,1149
23,2424,1:21:58,Andrey POPOV,28 APR 1962,URS,8.0,Leningrad (URS),11 JUN 1988,1149
24,2424,1:21:58,Gyula DUDÁS,20 AUG 1966,HUN,1.0,Ózd (HUN),25 MAY 1997,1149
25,2424,1:21:58,Akinori MATSUZAKI,30 DEC 1981,JPN,3.0,Kobe (JPN),25 JAN 2004,1149
26,2424,1:21:58,José Alejandro CAMBIL,26 JAN 1975,ESP,8.0,La Coruña (ESP),05 JUN 2004,1149
27,2424,1:21:58,Benjamin KUCIŃSKI,01 JUN 1982,POL,15.0,Leamington (GBR),20 MAY 2007,1149
28,2424,1:21:58,Hatem GHOULA,07 JUN 1973,TUN,7.0,Beijing (CHN),18 APR 2008,1149
29,2424,1:21:58,Sérgio VIEIRA,20 FEB 1976,POR,4.0,La Coruña (ESP),07 JUN 2008,1149
30,2424,1:21:58,Inaki GOMEZ,16 JAN 1988,CAN,8.0,Saransk (RUS),12 MAY 2012,1149
31,2424,1:21:58,Denis STRELKOV,26 OCT 1990,RUS,29.0,Taicang (CHN),04 MAY 2014,1149
32,2424,1:21:58,Julio César SALAZAR,08 JUL 1993,MEX,30.0,Taicang (CHN),04 MAY 2014,1149
33,2424,1:21:58,Ihor HLAVAN,25 SEP 1990,UKR,6.0,Rio Maior (POR),18 APR 2015,1149
34,2424,1:21:58,Eder SÁNCHEZ,21 MAY 1986,MEX,5.0,Arica (CHI),09 MAY 2015,1149
35,2424,1:21:58,Andrés CHOCHO,04 NOV 1983,ECU,3.0,Rio Maior (POR),09 APR 2016,1149
36,2424,1:21:58,Yuga YAMASHITA,06 FEB 1996,JPN,10.0,Nomi (JPN),19 MAR 2017,1149
37,2424,1:21:58,Rui WANG,06 JAN 1996,CHN,1.0,Taicang (CHN),15 APR 2017,1149
38,2424,1:21:58,Samuel Kireri GATHIMBA,26 OCT 1987,KEN,1.0,Nairobi (KEN),21 JUN 2018,1149
39,2424,1:21:58,Yutaro MURAYAMA,29 SEP 1998,JPN,4.0,Tokyo (JPN),01 JAN 2020,1149
40,2424,1:21:58,Yutaro MURAYAMA,29 SEP 1998,JPN,9.0,Kobe (JPN),16 FEB 2020,1149
41,2424,1:21:58,Hagen POHLE,05 MAR 1992,GER,19.0,La Coruña (ESP),05 JUN 2021,1149
42,2424,1:21:58,Kaihua WANG,16 FEB 1994,CHN,7.0,Rio Maior (POR),06 MAY 2023,1149
43,2444,1:21:59,Ronald WEIGEL,08 AUG 1959,GDR,3.0,Potsdam (GDR),04 JUL 1987,1148
44,2444,1:21:59,Omar ZEPEDA,08 JUN 1977,MEX,35.0,Poděbrady (CZE),19 APR 1997,1148
45,2444,1:21:59,Gyula DUDÁS,20 AUG 1966,HUN,11.0,Eisenhüttenstadt (GER),10 MAY 1997,1148
46,2444,1:21:59,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,2.0,"Paavo Nurmen Stadion, Turku (FIN)",10 JUL 1997,1148
47,2444,1:21:59,Chunhu CHANG,01 MAY 1982,CHN,4.0,Qingdao (CHN),27 SEP 2003,1148
48,2444,1:21:59,Vasiliy IVANOV,26 DEC 1976,RUS,5.0,"Adler, Sochi (RUS)",08 FEB 2004,1148
49,2444,1:21:59,Erik TYSSE,04 DEC 1980,NOR,5.0,La Coruña (ESP),04 JUN 2005,1148
50,2444,1:21:59,André HÖHNE,10 MAR 1978,GER,13.0,"Olympiastadion, Berlin (GER)",15 AUG 2009,1148
51,2444,1:21:59,Ding CHEN,05 AUG 1992,CHN,6.0,Rio Maior (POR),10 APR 2010,1148
52,2444,1:21:59,Zhendong WANG,11 JAN 1991,CHN,4.0,Huai'an (CHN),12 FEB 2012,1148
53,2444,1:21:59,Robert HEFFERNAN,28 FEB 1978,IRL,9.0,Lugano (SUI),17 MAR 2013,1148
54,2444,1:21:59,Anton KUČMÍN,07 JUN 1984,SVK,9.0,Poděbrady (CZE),12 APR 2014,1148
55,2444,1:21:59,Pavel PARSHIN,02 JAN 1994,RUS,7.0,Sochi (RUS),18 FEB 2017,1148
56,2444,1:21:59,Cheng PENG,08 JUL 1997,CHN,16.0,Huangshan (CHN),04 MAR 2017,1148
57,2444,1:21:59,Rui CHEN,11 AUG 1996,CHN,3.0,Tianjin (CHN),03 SEP 2017,1148
58,2444,1:21:59,Yuta KOGA,15 JUL 1999,JPN,1.0,Takahata (JPN),27 OCT 2019,1148
59,2444,1:21:59,. RAHUL,05 JUL 1996,IND,2.0,Ranchi (IND),15 FEB 2020,1148
60,2444,1:21:59,Brian Daniel PINTADO,29 JUL 1995,ECU,4.0,Guayaquil (ECU),07 MAY 2021,1148
61,2444,1:21:59,Ryosuke KONDO,25 DEC 1997,JPN,8.0,Kobe (JPN),20 FEB 2022,1148
62,2444,1:21:59,Andrea COSI,30 APR 2001,ITA,13.0,La Coruña (ESP),28 MAY 2022,1148
63,2444,1:21:59,Paramjeet Singh BISHT,03 MAR 2002,IND,4.0,Ranchi (IND),14 FEB 2023,1148
64,2465,1:22:00,Andre RUBARTH,,GDR,3.0,Berlin (GER),16 MAY 1987,1148
65,2465,1:22:00,Sergey SAFAROV,26 JAN 1983,RUS,3.0,Saransk (RUS),08 JUN 2008,1148
66,2465,1:22:00,Xuezhi ZHANG,06 JUL 1987,CHN,4.0,Baoji (CHN),20 MAR 2009,1148
67,2465,1:22:00,Hyunsub KIM,31 MAY 1985,KOR,5.0,Beograd (SRB),09 JUL 2009,1148
68,2465,1:22:00,Federico TONTODONATI,30 OCT 1989,ITA,12.0,Lugano (SUI),18 MAR 2012,1148
69,2465,1:22:00,Eider ARÉVALO,09 MAR 1993,COL,20.0,"Olympic Stadium, London (GBR)",04 AUG 2012,1148
70,2465,1:22:00,Shijia LI,14 JAN 1992,CHN,7.0,Shenyang (CHN),12 MAY 2013,1148
71,2465,1:22:00,Andriy KOVENKO,25 NOV 1973,UKR,1.0,Sumy (UKR),14 JUN 2014,1148
72,2465,1:22:00,Caio BONFIM,19 MAR 1991,BRA,3.0,Lugano (SUI),15 MAR 2015,1148
73,2465,1:22:00,Omar PINEDA,02 DEC 1994,MEX,3.0,Lima (PER),13 MAY 2017,1148
74,2465,1:22:00,Álvaro MARTÍN,18 JUN 1994,ESP,2.0,Rio Maior (POR),07 APR 2018,1148
75,2465,1:22:00,Kewen LI,07 MAR 1999,CHN,26.0,Huangshan (CHN),09 MAR 2019,1148
76,2465,1:22:00,Gabriel BORDIER,08 OCT 1997,FRA,9.0,Poděbrady (CZE),21 MAY 2023,1148
77,2465,1:22:00,César Augusto RODRÍGUEZ,26 JUN 1997,PER,16.0,La Coruña (ESP),03 JUN 2023,1148
78,2479,1:22:01,Robert KORZENIOWSKI,30 JUL 1968,POL,1.0,"Buffalo, NY (USA)",18 JUL 1993,1148
79,2479,1:22:01,Mikhayil KHMELNITSKIY,24 JUL 1969,BLR,3.0,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1148
80,2479,1:22:01,Alejandro LÓPEZ,09 FEB 1975,MEX,3.0,Torino (ITA),12 OCT 2002,1148
81,2479,1:22:01,Lorenzo CIVALLERO,08 AUG 1975,ITA,8.0,Cheboksary (RUS),18 MAY 2003,1148
82,2479,1:22:01,Ivano BRUGNETTI,01 SEP 1976,ITA,1.0,Rimini (ITA),08 JUN 2003,1148
83,2479,1:22:01,Gustavo Adolfo RESTREPO,27 JUL 1982,COL,4.0,Lima (PER),07 MAY 2005,1148
84,2479,1:22:01,Pengfei FANG,16 FEB 1983,CHN,7.0,Zhengzhou (CHN),14 MAR 2008,1148
85,2479,1:22:01,Hyunsub KIM,31 MAY 1985,KOR,20.0,Cheboksary (RUS),10 MAY 2008,1148
86,2479,1:22:01,Rafał AUGUSTYN,14 MAY 1984,POL,1.0,Warszawa (POL),17 SEP 2011,1148
87,2479,1:22:01,Isamu FUJISAWA,12 OCT 1987,JPN,1.0,Takahata (JPN),30 OCT 2011,1148
88,2479,1:22:01,Rafał FEDACZYŃSKI,03 DEC 1980,POL,4.0,Alytus (LTU),14 JUN 2013,1148
89,2479,1:22:01,Marco DE LUCA,12 MAY 1981,ITA,4.0,Rio Maior (POR),09 APR 2016,1148
90,2479,1:22:01,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,3.0,Lugano (SUI),19 MAR 2017,1148
91,2479,1:22:01,Wayne SNYMAN,08 MAR 1985,RSA,4.0,Poděbrady (CZE),08 APR 2017,1148
92,2479,1:22:01,Francesco FORTUNATO,13 DEC 1994,ITA,25.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1148
93,2479,1:22:01,José LEYVER,12 NOV 1985,MEX,3.0,Rio Maior (POR),07 APR 2018,1148
94,2479,1:22:01,Kevin CAMPION,23 MAY 1988,FRA,2.0,Epinal (FRA),17 MAR 2019,1148
95,2479,1:22:01,Jesús Tadeo VEGA,23 MAY 1994,MEX,,Murcia (ESP),14 MAR 2021,1148
96,2479,1:22:01,Kevin CAMPION,23 MAY 1988,FRA,14.0,La Coruña (ESP),28 MAY 2022,1148
97,2498,1:22:02,Tim SEAMAN,14 MAY 1972,USA,1.0,Copenhagen (DEN),22 MAY 2004,1147
98,2498,1:22:02,Sergey SAFAROV,26 JAN 1983,RUS,13.0,Sochi (RUS),12 MAR 2005,1147
99,2498,1:22:02,Xiahong WANG,15 MAY 1983,CHN,8.0,Zhengzhou (CHN),14 MAR 2008,1147
0,2498,1:22:02,Chilsung PARK,08 JUL 1982,KOR,21,Cheboksary (RUS),10 MAY 2008,1147
1,2498,1:22:02,Ilya MARKOV,19 JUN 1972,RUS,17,"National Stadium, Beijing (CHN)",16 AUG 2008,1147
2,2498,1:22:02,Rafał AUGUSTYN,14 MAY 1984,POL,1,Zaniemsyl (POL),24 APR 2010,1147
3,2498,1:22:02,André HÖHNE,10 MAR 1978,GER,21,"Olympic Stadium, London (GBR)",04 AUG 2012,1147
4,2498,1:22:02,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,10,Lugano (SUI),17 MAR 2013,1147
5,2498,1:22:02,Matej TÓTH,10 FEB 1983,SVK,1,Sesto San Giovanni (ITA),01 MAY 2013,1147
6,2498,1:22:02,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,2,Voronovo (RUS),05 SEP 2020,1147
7,2498,1:22:02,Jesús Tadeo VEGA,23 MAY 1994,MEX,,San Jerónimo (GUA),28 FEB 2021,1147
