"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
51,747,1:57.99,Hazel CLARK,03 OCT 1977,USA,4,Oslo (NOR),29 JUL 2005,1198
52,747,1:57.99,Charlene LIPSEY,16 JUL 1991,USA,6,"Letzigrund, Zürich (SUI)",24 AUG 2017,1198
53,754,1:58.00,Fita LOVIN,14 JAN 1951,ROU,1h1,Bucureşti (ROU),10 JUL 1984,1198
54,754,1:58.00,Doina MELINTE,27 DEC 1956,ROU,1,Helsinki (FIN),02 JUL 1987,1198
55,754,1:58.00,Svetlana MASTERKOVA,17 JAN 1968,RUS,2,Nice (FRA),21 JUL 1993,1198
56,754,1:58.00,Jolanda ČEPLAK,12 SEP 1976,SLO,1f1,Heusden-Zolder (BEL),31 JUL 2004,1198
57,754,1:58.00,Svetlana CHERKASOVA,20 MAY 1978,RUS,4,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1198
58,754,1:58.00,Yuliya KREVSUN,08 DEC 1980,UKR,4,"Olympiastadion, Berlin (GER)",19 AUG 2009,1198
59,760,1:58.01,Margrit KLINGER,22 JUN 1960,FRG,1,Koblenz (GER),31 AUG 1983,1198
60,760,1:58.01,Kim GALLAGHER,11 JUN 1964,USA,1,"Indianapolis, IN (USA)",18 JUL 1988,1198
61,760,1:58.01,Larisa MIKHAYLOVA,03 JAN 1969,RUS,1,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1198
62,760,1:58.01,Irina MISTYUKEVICH,17 JUN 1977,RUS,5,Stockholm (SWE),01 AUG 2000,1198
63,760,1:58.01,Rénelle LAMOTE,26 DEC 1993,FRA,2,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1198
64,760,1:58.01,Charlene LIPSEY,16 JUL 1991,USA,2,"Sacramento, CA (USA)",25 JUN 2017,1198
65,760,1:58.01,Lynsey SHARP,11 JUL 1990,GBR,6,"Stade Louis II, Monaco (MON)",21 JUL 2017,1198
66,760,1:58.01,Ce'Aira BROWN,04 NOV 1993,USA,1f1,Karlstad (SWE),25 JUL 2018,1198
67,760,1:58.01,Raevyn ROGERS,07 SEP 1996,USA,4,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1198
68,769,1:58.02,Sigrun WODARS,07 NOV 1965,GDR,1,Potsdam (GDR),13 JUN 1990,1198
69,769,1:58.02,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,Kalamata (GRE),24 MAY 1997,1198
70,769,1:58.02,Irina MISTYUKEVICH,17 JUN 1977,RUS,3,Tula (RUS),15 JUL 2001,1198
71,769,1:58.02,Svetlana CHERKASOVA,20 MAY 1978,RUS,2f1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1198
72,769,1:58.02,Tatyana ANDRIANOVA,10 DEC 1979,RUS,1sf2,Tula (RUS),30 JUL 2004,1198
73,769,1:58.02,Faith KIPYEGON,10 JAN 1994,KEN,2f1,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1198
74,769,1:58.02,Rose Mary ALMANZA,13 JUL 1992,CUB,1f1,Castellón (ESP),29 JUN 2021,1198
75,776,1:58.03,Martina KÄMPFERT-STEUK,11 NOV 1959,GDR,2sf1,"Lenin Stadium, Moskva (URS)",25 JUL 1980,1198
76,776,1:58.03,Irina PODYALOVSKAYA,19 OCT 1959,URS,2sf1,Kiev (URS),31 JUL 1988,1198
77,776,1:58.03,Jearl MILES-CLARK,04 SEP 1966,USA,2,Zürich (SUI),06 AUG 2004,1198
78,776,1:58.03,Hasna BENHASSI,01 JUN 1978,MAR,2sf2,"National Stadium, Beijing (CHN)",16 AUG 2008,1198
79,776,1:58.03,Marina ARZAMASOVA,17 DEC 1987,BLR,1,"National Stadium, Beijing (CHN)",29 AUG 2015,1198
80,776,1:58.03,Halimah NAKAAYI,16 OCT 1994,UGA,7,"Stade Louis II, Monaco (MON)",09 JUL 2021,1198
81,782,1:58.04,Doina MELINTE,27 DEC 1956,ROU,1,Gateshead (GBR),05 AUG 1989,1198
82,782,1:58.04,Liliya NURUTDINOVA,15 DEC 1963,EUN,1sf1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1198
83,782,1:58.04,Natalya TSYGANOVA,07 FEB 1971,RUS,6,Stockholm (SWE),01 AUG 2000,1198
84,782,1:58.04,Yevgeniya ZINUROVA,16 NOV 1982,RUS,1h2,Kazan (RUS),17 JUL 2008,1198
85,782,1:58.04,Yelena KOFANOVA,08 AUG 1988,RUS,1,Moskva (RUS),06 AUG 2011,1198
86,782,1:58.04,Emily Cherotich TUEI,13 MAY 1986,KEN,1,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1198
87,782,1:58.04,Halimah NAKAAYI,16 OCT 1994,UGA,1,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1198
88,789,1:58.05,Katrin WÜHN,19 NOV 1965,GDR,2,Potsdam (GDR),25 MAY 1984,1197
89,789,1:58.05,Natalya ARTYOMOVA,05 JAN 1963,URS,1f3,Leningrad (URS),01 AUG 1985,1197
90,789,1:58.05,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,Oslo (NOR),02 JUL 1988,1197
91,789,1:58.05,Yelena AFANASYEVA,01 MAR 1967,RUS,2,Stockholm (SWE),07 JUL 1997,1197
92,789,1:58.05,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,1,"Arsenal Stadium, Tula (RUS)",08 JUN 2003,1197
93,789,1:58.05,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,4,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1197
94,789,1:58.05,Charlene LIPSEY,16 JUL 1991,USA,6,"Stade Charléty, Paris (FRA)",30 JUN 2018,1197
95,789,1:58.05,Olivia BAKER,12 JUN 1996,USA,3,"Stade Louis II, Monaco (MON)",10 AUG 2022,1197
96,797,1:58.06,Zuzana MORAVČÍKOVÁ,30 DEC 1956,TCH,2,Praha (TCH),17 AUG 1984,1197
97,797,1:58.06,Sigrun WODARS,07 NOV 1965,GDR,2sf1,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1197
98,797,1:58.06,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,Rieti (ITA),31 AUG 1988,1197
99,797,1:58.06,Joetta CLARK,01 AUG 1962,USA,7,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1197
0,797,1:58.06,Hasna BENHASSI,01 JUN 1978,MAR,2,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1197
1,797,1:58.06,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Bruxelles (BEL),25 AUG 2000,1197
2,797,1:58.06,Oksana ZBROZHEK,12 JAN 1978,RUS,5,Tula (RUS),31 JUL 2004,1197
3,797,1:58.06,Ajee WILSON,08 MAY 1994,USA,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1197
4,805,1:58.07,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,3,Zürich (SUI),17 AUG 1994,1197
5,805,1:58.07,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,1,Hechtel (BEL),06 JUL 1996,1197
6,805,1:58.07,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,1,Tula (RUS),09 AUG 2003,1197
7,805,1:58.07,Zulia CALATAYUD,09 NOV 1979,CUB,2f2,Kazan (RUS),25 JUN 2005,1197
8,805,1:58.07,Caster SEMENYA,07 JAN 1991,RSA,1sf3,"DS, Daegu (KOR)",02 SEP 2011,1197
9,805,1:58.07,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,2,Gold Coast (AUS),13 APR 2018,1197
10,805,1:58.07,Athing MU,08 JUN 2002,USA,1sf2,"National Stadium, Tokyo (JPN)",31 JUL 2021,1197
11,812,1:58.08,Antje SCHRÖDER,02 SEP 1963,GDR,1,Erfurt (GER),12 MAY 1984,1197
12,812,1:58.08,Ravilya AGLETDINOVA,10 FEB 1960,URS,,Sochi (URS),10 JUN 1984,1197
13,812,1:58.08,Svetlana KITOVA,25 JUN 1960,URS,2sf,Kiev (URS),21 JUN 1984,1197
14,812,1:58.08,Regina JACOBS,28 AUG 1963,USA,2,"Eugene, OR (USA)",24 JUN 2000,1197
15,812,1:58.08,Svetlana CHERKASOVA,20 MAY 1978,RUS,3,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1197
16,817,1:58.09,Catriona BISSET,01 MAR 1994,AUS,2,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1197
17,817,1:58.09,Natoya GOULE,30 MAR 1991,JAM,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1197
18,817,1:58.09,Laura MUIR,09 MAY 1993,GBR,2,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1197
19,817,1:58.09,Allie WILSON,31 MAR 1996,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1197
20,821,1:58.10,Nadezhda OLIZARENKO,28 NOV 1953,URS,3,Praha (TCH),17 AUG 1984,1196
21,821,1:58.10,Ella KOVÁCS,11 DEC 1964,ROU,1,Banská Bystrica (TCH),28 AUG 1987,1196
22,821,1:58.10,Ella KOVÁCS,11 DEC 1964,ROU,1,Bucureşti (ROU),12 JUN 1988,1196
23,821,1:58.10,Lyubov GURINA,06 AUG 1957,RUS,2,Köln (GER),21 AUG 1994,1196
24,821,1:58.10,Suzy FAVOR HAMILTON,08 AUG 1968,USA,7,Stockholm (SWE),01 AUG 2000,1196
25,821,1:58.10,Kelly HOLMES,19 APR 1970,GBR,1,"International Stadium, Gateshead (GBR)",19 AUG 2001,1196
26,821,1:58.10,Hedda HYNNE,13 MAR 1990,NOR,1,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,1196
27,828,1:58.11,Doris GLUTH,19 DEC 1955,GDR,2,Karl Marx Stadt (GDR),29 MAY 1976,1196
28,828,1:58.11,Margrit KLINGER,22 JUN 1960,FRG,4,"Olympiastadion, Helsinki (FIN)",09 AUG 1983,1196
29,828,1:58.11,Gaby BUSSMANN,08 OCT 1959,FRG,1,Berlin (GER),15 AUG 1986,1196
30,828,1:58.11,Sigrun WODARS,07 NOV 1965,GDR,1,Berlin (GER),05 JUL 1989,1196
31,828,1:58.11,Doina MELINTE,27 DEC 1956,ROU,1,Stockholm (SWE),03 JUL 1991,1196
32,828,1:58.11,Letitia VRIESDE,05 OCT 1964,SUR,2,"Olympiastadion, Berlin (GER)",01 SEP 1995,1196
33,828,1:58.11,Ana Fidelia QUIROT,23 MAR 1963,CUB,2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1196
34,828,1:58.11,Svetlana USOVICH,14 OCT 1980,BLR,1sf1,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1196
35,828,1:58.11,Mariya SAVINOVA,13 AUG 1985,RUS,1,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1196
36,828,1:58.11,Rénelle LAMOTE,26 DEC 1993,FRA,3,"Stadion Śląski, Chorzów (POL)",20 JUN 2021,1196
37,838,1:58.12,Lyudmila VESELKOVA,25 OCT 1950,URS,5,Leningrad (URS),27 JUL 1983,1196
38,838,1:58.12,Maricica PUICĂ,29 JUL 1950,ROU,2,Bucureşti (ROU),11 JUL 1984,1196
39,838,1:58.12,Vera CHUVASHOVA,07 OCT 1959,URS,3sf1,Kiev (URS),31 JUL 1988,1196
40,838,1:58.12,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,"Letzigrund, Zürich (SUI)",16 AUG 1989,1196
41,838,1:58.12,Letitia VRIESDE,05 OCT 1964,SUR,4,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1196
42,838,1:58.12,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Paris (FRA),29 JUL 1998,1196
43,838,1:58.12,Olga KOTLYAROVA,12 APR 1976,RUS,4,Kazan (RUS),18 JUL 2008,1196
44,838,1:58.12,Svetlana USOVICH,14 OCT 1980,BLR,1,Szczecin (POL),25 JUN 2011,1196
45,838,1:58.12,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,2,"National Stadium, Beijing (CHN)",29 AUG 2015,1196
46,838,1:58.12,Athing MU,08 JUN 2002,USA,1sf3,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1196
47,848,1:58.13,Lyubov GURINA,06 AUG 1957,URS,4,Praha (TCH),17 AUG 1984,1196
48,848,1:58.13,Christine WACHTEL,06 JAN 1965,GDR,1,Düsseldorf (GER),20 JUN 1988,1196
49,848,1:58.13,Lyubov GURINA,06 AUG 1957,EUN,8,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1196
50,848,1:58.13,Nicole TETER,08 NOV 1973,USA,1,Stockholm (SWE),16 JUL 2002,1196
51,848,1:58.13,Tetyana PETLYUK,22 FEB 1982,UKR,2,Rieti (ITA),27 AUG 2006,1196
52,848,1:58.13,Sifan HASSAN,01 JAN 1993,NED,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1196
53,848,1:58.13,Winny CHEBET,20 DEC 1990,KEN,2,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1196
54,855,1:58.14,Lilyana TOMOVA,09 AUG 1946,BUL,1,"Stadio Olimpico, Roma (ITA)",04 SEP 1974,1196
55,855,1:58.14,Olga KOTLYAROVA,12 APR 1976,RUS,1,Tula (RUS),03 AUG 2007,1196
56,855,1:58.14,Mayte MARTÍNEZ,17 MAY 1976,ESP,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1196
57,855,1:58.14,Sahily DIAGO MESA,26 AUG 1995,CUB,1,La Habana (CUB),09 MAY 2014,1196
58,859,1:58.15,Janeth JEPKOSGEI,13 DEC 1983,KEN,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1196
59,859,1:58.15,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1,Cheboksary (RUS),04 JUL 2012,1196
60,859,1:58.15,Marina ARZAMASOVA,17 DEC 1987,BLR,1,"Letzigrund, Zürich (SUI)",16 AUG 2014,1196
61,859,1:58.15,Caster SEMENYA,07 JAN 1991,RSA,1sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1196
62,863,1:58.16,Nadezhda OLIZARENKO,28 NOV 1953,URS,1,Kiev (URS),29 AUG 1983,1195
63,863,1:58.16,Heike OEHME,11 NOV 1963,GDR,2,Berlin (GER),15 AUG 1986,1195
64,863,1:58.16,Slobodanka ČOLOVIĆ,10 JAN 1965,YUG,1,Budapest (HUN),06 JUL 1987,1195
65,863,1:58.16,Lyubov GURINA,06 AUG 1957,URS,3sf1,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1195
66,863,1:58.16,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2sf1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1195
67,863,1:58.16,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Lausanne (SUI),03 JUL 1996,1195
68,863,1:58.16,Ana Fidelia QUIROT,23 MAR 1963,CUB,3,Stockholm (SWE),07 JUL 1997,1195
69,863,1:58.16,Na LIN,18 JAN 1980,CHN,3,Shanghai (CHN),22 OCT 1997,1195
70,863,1:58.16,Letitia VRIESDE,05 OCT 1964,SUR,2,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1195
71,863,1:58.16,Svetlana MASTERKOVA,17 JAN 1968,RUS,1f1,Oslo (NOR),30 JUN 1999,1195
72,863,1:58.16,Ludmila FORMANOVÁ,02 JAN 1974,CZE,3,"Olympiastadion, Berlin (GER)",07 SEP 1999,1195
73,863,1:58.16,Kenia SINCLAIR,14 JUL 1980,JAM,2,Melbourne (AUS),24 MAR 2006,1195
74,863,1:58.16,Tatyana ANDRIANOVA,10 DEC 1979,RUS,3sf3,"National Stadium, Beijing (CHN)",16 AUG 2008,1195
75,863,1:58.16,Kenia SINCLAIR,14 JUL 1980,JAM,2,"Poljud Stadion, Split (CRO)",04 SEP 2010,1195
76,863,1:58.16,Caster SEMENYA,07 JAN 1991,RSA,1,Milano (ITA),09 SEP 2010,1195
77,863,1:58.16,Habitam ALEMU,09 JUL 1997,ETH,2,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1195
78,863,1:58.16,Keely HODGKINSON,03 MAR 2002,GBR,2,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1195
79,863,1:58.16,Diribe WELTEJI,13 MAY 2002,ETH,2sf3,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1195
80,863,1:58.16,Ajee WILSON,08 MAY 1994,USA,2,"Stade Charléty, Paris (FRA)",09 JUN 2023,1195
81,882,1:58.17,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,"New York, NY (USA)",22 JUL 1989,1195
82,882,1:58.17,Joetta CLARK,01 AUG 1962,USA,3,"New York, NY (USA)",22 MAY 1993,1195
83,882,1:58.17,Letitia VRIESDE,05 OCT 1964,SUR,3,Köln (GER),24 AUG 1997,1195
84,882,1:58.17,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2f1,Oslo (NOR),30 JUN 1999,1195
85,882,1:58.17,Svetlana USOVICH,14 OCT 1980,BLR,1,Minsk (BLR),24 JUN 2005,1195
86,882,1:58.17,Yelena SOBOLEVA,03 OCT 1982,RUS,1,Moskva (RUS),01 JUN 2006,1195
87,888,1:58.18,Marion GEISSLER-HÜBNER,29 SEP 1962,GDR,2,Erfurt (GER),02 AUG 1981,1195
88,888,1:58.18,Natalya TSYGANOVA,07 FEB 1971,RUS,1,"Stade Charléty, Paris (FRA)",19 JUN 1999,1195
89,888,1:58.18,Zulia CALATAYUD,09 NOV 1979,CUB,1,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1195
90,888,1:58.18,Brenda MARTINEZ,08 SEP 1987,USA,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1195
91,888,1:58.18,Eunice Jepkoech SUM,10 APR 1988,KEN,3,"National Stadium, Beijing (CHN)",29 AUG 2015,1195
92,888,1:58.18,Francine NIYONSABA,05 MAY 1993,BDI,2,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1195
93,888,1:58.18,Ajee WILSON,08 MAY 1994,USA,1,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1195
94,888,1:58.18,Raevyn ROGERS,07 SEP 1996,USA,2,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1195
95,888,1:58.18,Allie WILSON,31 MAR 1996,USA,1f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1195
96,888,1:58.18,Faith KIPYEGON,10 JAN 1994,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",24 JUN 2022,1195
97,888,1:58.18,Keely HODGKINSON,03 MAR 2002,GBR,2,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1195
98,899,1:58.19,Anita WEIß,16 JUL 1955,GDR,1,Budapest (HUN),12 JUN 1978,1195
99,899,1:58.19,Hildegard ULLRICH-KÖRNER,20 DEC 1959,GDR,5,"Olympic Stadium, Athina (GRE)",08 SEP 1982,1195
0,899,1:58.19,Stephanie GRAF,26 APR 1973,AUT,4,Bruxelles (BEL),03 SEP 1999,1195
1,899,1:58.19,Brenda MARTINEZ,08 SEP 1987,USA,1,"Olympic Stadium, London (GBR)",26 JUL 2013,1195
2,899,1:58.19,Hanna GREEN,16 OCT 1994,USA,2,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1195
3,904,1:58.20,Antje SCHRÖDER,02 SEP 1963,GDR,2,Celje (SLO),05 MAY 1984,1195
4,904,1:58.20,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,Praha (TCH),23 JUN 1987,1195
5,904,1:58.20,Inna YEVSEYEVA,14 AUG 1964,EUN,3sf1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1195
6,904,1:58.20,Meredith RAINEY-VALMON,15 OCT 1968,USA,5,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995,1195
7,904,1:58.20,Kelly HOLMES,19 APR 1970,GBR,2,"Estadio de la Comunidad, Madrid (ESP)",01 JUN 1996,1195
8,904,1:58.20,Stephanie GRAF,26 APR 1973,AUT,1,Oslo (NOR),13 JUL 2001,1195
9,904,1:58.20,Rebecca LYNE,04 JUL 1982,GBR,2,"International Stadium, Gateshead (GBR)",11 JUN 2006,1195
10,904,1:58.20,Francine NIYONSABA,05 MAY 1993,BDI,2f1,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1195
11,904,1:58.20,Caster SEMENYA,07 JAN 1991,RSA,1,Durban (RSA),26 JUN 2016,1195
12,904,1:58.20,Joanna JÓŹWIK,30 JAN 1991,POL,4,"Olympiastadion, Berlin (GER)",03 SEP 2016,1195
13,904,1:58.20,Ajee WILSON,08 MAY 1994,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1195
14,904,1:58.20,Natoya GOULE,30 MAR 1991,JAM,1,"Stadio Comunale, Bellinzona (SUI)",14 SEP 2021,1195
15,916,1:58.21,Christine WACHTEL,06 JAN 1965,GDR,2,Oslo (NOR),01 JUL 1989,1194
16,916,1:58.21,Tatyana GREBENCHUK,22 NOV 1962,URS,3,"Seattle, WA (USA)",23 JUL 1990,1194
17,916,1:58.21,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,Köln (GER),18 AUG 1995,1194
18,916,1:58.21,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Zaragoza (ESP),28 JUL 2007,1194
19,916,1:58.21,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,1h7,Kazan (RUS),17 JUL 2008,1194
20,916,1:58.21,Kenia SINCLAIR,14 JUL 1980,JAM,1f1,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1194
21,916,1:58.21,Ajee WILSON,08 MAY 1994,USA,5,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1194
22,916,1:58.21,Eunice Jepkoech SUM,10 APR 1988,KEN,1,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014,1194
23,916,1:58.21,Joanna JÓŹWIK,30 JAN 1991,POL,4,"Letzigrund, Zürich (SUI)",01 SEP 2016,1194
24,925,1:58.22,Vera MONAKHOVA,1957,URS,3f1,Leningrad (URS),25 JUL 1981,1194
25,925,1:58.22,Joetta CLARK,01 AUG 1962,USA,4sf1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1194
26,925,1:58.22,Joetta CLARK,01 AUG 1962,USA,2,"Atlanta, GA (USA)",17 JUN 1996,1194
27,925,1:58.22,Stephanie GRAF,26 APR 1973,AUT,1,"Crystal Palace, London (GBR)",22 JUL 2001,1194
28,925,1:58.22,Olga KOTLYAROVA,12 APR 1976,RUS,4,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1194
29,925,1:58.22,Phoebe WRIGHT,30 AUG 1988,USA,4,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1194
30,931,1:58.23,Tatyana KAZANKINA,17 DEC 1951,URS,1,Lausanne (SUI),15 AUG 1980,1194
31,931,1:58.23,Christine WACHTEL,06 JAN 1965,GDR,2,Neubrandenburg (GDR),23 JUL 1989,1194
32,931,1:58.23,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2,Stockholm (SWE),16 JUL 2002,1194
33,931,1:58.23,Svetlana CHERKASOVA,20 MAY 1978,RUS,3f3,Kazan (RUS),09 JUL 2004,1194
34,931,1:58.23,Svetlana KLYUKA,27 DEC 1978,RUS,1h2,Cheboksary (RUS),23 JUL 2009,1194
35,931,1:58.23,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,1,"Stadio Zecchini, Grosseto (ITA)",27 MAY 2023,1194
36,931,1:58.23,Natoya GOULE,30 MAR 1991,JAM,3,"Stade Charléty, Paris (FRA)",09 JUN 2023,1194
37,938,1:58.24,Christine WACHTEL,06 JAN 1965,GDR,3,Potsdam (GDR),25 MAY 1984,1194
38,938,1:58.24,Linda KISABAKA,09 APR 1969,GER,4f1,Zürich (SUI),14 AUG 1996,1194
39,938,1:58.24,Kelly HOLMES,19 APR 1970,GBR,3,Stockholm (SWE),30 JUL 1999,1194
40,938,1:58.24,Hasna BENHASSI,01 JUN 1978,MAR,4f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1194
41,938,1:58.24,Kenia SINCLAIR,14 JUL 1980,JAM,6,"National Stadium, Beijing (CHN)",18 AUG 2008,1194
42,943,1:58.25,Jolanta JANUCHTA,16 JAN 1955,POL,6,"Lenin Stadium, Moskva (URS)",27 JUL 1980,1194
43,943,1:58.25,Letitia VRIESDE,05 OCT 1964,SUR,5,"National Stadium, Tokyo (JPN)",26 AUG 1991,1194
44,943,1:58.25,Natalya DUKHNOVA,16 JUL 1966,BLR,1f2,Zürich (SUI),04 AUG 1993,1194
45,943,1:58.25,Toni HODGKINSON,21 DEC 1971,NZL,4sf2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1194
46,943,1:58.25,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1f1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1194
47,943,1:58.25,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,1,Moskva (RUS),10 JUL 2011,1194
48,943,1:58.25,Yelena KOFANOVA,08 AUG 1988,RUS,2,Cheboksary (RUS),22 JUL 2011,1194
49,943,1:58.25,Emily Cherotich TUEI,13 MAY 1986,KEN,1,Nairobi (KEN),17 FEB 2018,1194
50,951,1:58.26,Sigrun LUDWIGS,07 NOV 1965,GDR,1sf2,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1194
51,951,1:58.26,Na LIN,18 JAN 1980,CHN,h,Shanghai (CHN),21 OCT 1997,1194
52,951,1:58.26,Jolanda ČEPLAK,12 SEP 1976,SLO,1,Rieti (ITA),07 SEP 2003,1194
53,951,1:58.26,Jolanda ČEPLAK,12 SEP 1976,SLO,1,Rovereto (ITA),10 SEP 2003,1194
54,951,1:58.26,Mariya DRYAKHLOVA,24 APR 1984,RUS,5,Tula (RUS),14 JUN 2006,1194
55,951,1:58.26,Janeth JEPKOSGEI,13 DEC 1983,KEN,3,"Letzigrund, Zürich (SUI)",29 AUG 2008,1194
56,951,1:58.26,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,"Olympiastadion, Berlin (GER)",11 SEP 2011,1194
57,951,1:58.26,Janeth JEPKOSGEI,13 DEC 1983,KEN,2sf2,"Olympic Stadium, London (GBR)",09 AUG 2012,1194
58,951,1:58.26,Caster SEMENYA,07 JAN 1991,RSA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1194
59,951,1:58.26,Faith KIPYEGON,10 JAN 1994,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1194
60,951,1:58.26,Natoya GOULE,30 MAR 1991,JAM,8,"National Stadium, Tokyo (JPN)",03 AUG 2021,1194
61,951,1:58.26,Raevyn ROGERS,07 SEP 1996,USA,6,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1194
62,963,1:58.27,Luciana de Paula MENDES,26 JUL 1971,BRA,2,Hechtel (BEL),30 JUL 1994,1193
63,963,1:58.27,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,"Crystal Palace, London (GBR)",10 SEP 1994,1193
64,963,1:58.27,Kelly HOLMES,19 APR 1970,GBR,3,"Olympiastadion, Berlin (GER)",01 SEP 1995,1193
65,963,1:58.27,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Barcelona (ESP),25 JUL 1998,1193
66,963,1:58.27,Natalya TSYGANOVA,07 FEB 1971,RUS,6,Tula (RUS),14 JUN 2006,1193
